hidden,lr,dropout,l2,auc,round
53,0.009814102608944107,0.2510553644824714,0.008907275922381622,0.7140823021155266,2
49,0.0077515957912971285,0.11238363123000517,0.009742721116864987,0.7011711113220082,2
52,0.009944955408972559,0.10273093964351368,0.008307850541929528,0.722114536354296,2
39,0.008930716147285576,0.18009011343035047,0.007998767871376775,0.6962546059228144,2
52,0.009784632603147322,0.13976635280577068,0.01,0.7227872796068513,2
38,0.01,0.20413463952919592,0.009183444310689544,0.7244000643694477,2
51,0.009287182416748486,0.1,0.009922787254915499,0.718903491217284,2
31,0.009989868343365812,0.10782194614023975,0.008213181702361795,0.7179896101109549,2
34,0.009972487234173932,0.13627444680163447,0.00828983196237738,0.7295969894904498,2
55,0.00899245403335409,0.1937457452774631,0.008902338390803335,0.7258355855762922,2
34,0.01,0.1,0.01,0.7186543484450241,2
57,0.01,0.1438962970733026,0.006852684912177641,0.6468565840454548,2
56,0.009836749266278992,0.1,0.007005888523577638,0.7236772284826554,2
76,0.009969615221208036,0.14027119937659543,0.008715164678661201,0.7253146056752396,2
67,0.008478657211411889,0.14232559135682987,0.009273940958484713,0.7047998151441505,2
33,0.009767881947853602,0.10428188977489856,0.006697459399122675,0.6720484751455533,2
20,0.01,0.12212986423061033,0.00658236835494491,0.7128091074515889,2
37,0.01,0.1,0.0063215770388665,0.7030619225833605,2
30,0.00943120293635016,0.12220636041128169,0.009068840129685857,0.6906592504260349,2
38,0.01,0.15004322026706476,0.009120495957997543,0.7014611039360268,2
43,0.009823205817462648,0.2468703257702029,0.008892239250045475,0.7161109300147307,2
50,0.007953614120893949,0.11398358641722811,0.0096654357563606,0.7271243774525378,2
51,0.009906403238570359,0.1,0.0084225097936601,0.7225288940421125,2
38,0.01,0.15796636205738485,0.008617095368264976,0.7212373788430829,2
43,0.009842556616437573,0.13648893903425674,0.009445652252271165,0.7135480357002859,2
34,0.0099493397948661,0.16937568384112317,0.009224220256669802,0.7221147839290946,2
56,0.009629025508128946,0.10861473486513741,0.009610548406651213,0.7144477225181658,2
34,0.01,0.11279520631074297,0.008222813897122915,0.733062458995424,2
37,0.00996165016049759,0.12069903179924575,0.008600981056660434,0.7306311919488675,2
49,0.009239907717587911,0.1691762134918524,0.008852678281133154,0.7162492418021795,2
32,0.01,0.1,0.009335651432648097,0.7217494460513882,2
43,0.01,0.1433136869648742,0.00709607113538811,0.7162322416660133,2
42,0.009901897075199012,0.10151887970698188,0.008315050298995066,0.7269527255922197,2
55,0.01,0.12457379243950416,0.00908054882456467,0.726637645398616,2
53,0.009500727949676008,0.1302752948829102,0.00883404128020748,0.7282465514893687,2
29,0.01,0.10705712194082372,0.0059811217970288785,0.703329468415645,2
20,0.01,0.1225540678581718,0.007530250482249044,0.7086510061852438,2
40,0.009920707449683368,0.1,0.006872044067449217,0.7040774744069551,2
36,0.009473215915659307,0.1310602522719001,0.008201425852981585,0.7313255567338283,2
37,0.01,0.13736128673463652,0.008755113778401316,0.7060740826322153,2
49,0.009901775842676978,0.218577310327379,0.008654319464017686,0.7133226601086854,2
46,0.008182365903382617,0.11425660855804472,0.009345881158797559,0.711625039715124,2
44,0.00991753656413129,0.11001220439594182,0.008439757191588708,0.7257694005801503,2
37,0.01,0.12742351452347897,0.00891110571670833,0.7291936076187018,2
37,0.009875150325066072,0.12183151580744526,0.008636736403913707,0.6651304925500616,2
39,0.009961946074703324,0.14783097721050498,0.008624150244766895,0.7182114371304431,2
56,0.00945896865535011,0.11170464309288293,0.009158253718684603,0.7207179669157544,2
36,0.01,0.11528183639599458,0.008227629994503475,0.7228707123139578,2
